"SightingIndex","SightingNumber","EntryLatitude","EntryLongitude","Team1CueLat","Team1CueLon","Team2CueLat","Team2CueLon","SpeciesCode","GroupSize","OnEffort1","OnEffort2","SightingTeam","Merged","Distance","DistUnit","RelBear","RelBearDir","ss","vis","w","g","gi","sw","cc","cn","windspeed","sal","sst","flour","cuesurveyindex","segid","Trackline","raddist","psd","psd.o","observer","detected","latitude","longitude","date.time","spegroup"
223,222,26.20933,-88.696,26.2102568921376,-88.6976277537537,NA,NA,39,20,1,0,1,0,3,"R",5,"R",2,1,0,0,0,4,2,3,6.85,35.90419,29.9249,532.8,41347,1060,62,2321.56131016353,202.337400321529,202.337400321529,2,0,26.2102568921376,-88.6976277537537,2017-08-11 07:01:41,0
224,223,25.92817,-88.756,25.9033778119384,-88.741907038364,NA,NA,38,NA,1,0,1,0,0.7,"R",19,"L",3,1,0,0,0,4,1,3,4.21,36.16571,30.462,533.5,41557,1062,62,5293.26871466221,1723.31972647838,1723.31972647838,1,1,25.9033778119384,-88.741907038364,2017-08-11 08:47:05,0
224,223,25.92817,-88.756,25.9033778119384,-88.741907038364,NA,NA,38,NA,1,0,1,0,0.7,"R",19,"L",3,1,0,0,0,4,1,3,4.21,36.16571,30.462,533.5,41557,1062,62,5293.26871466221,1723.31972647838,1723.31972647838,2,0,25.9033778119384,-88.741907038364,2017-08-11 08:47:05,0
225,224,25.78333,-88.7855,25.7680437588702,-88.8352387158017,NA,NA,45,NA,1,0,1,0,0.4,"R",45,"R",2,1,0,1,2,4,1,3,5.16,36.13269,30.4786,533.9,41669,1064,62,6561.70401049666,4639.82540196115,4639.82540196115,1,1,25.7680437588702,-88.8352387158017,2017-08-11 09:43:06,0
225,224,25.78333,-88.7855,25.7680437588702,-88.8352387158017,NA,NA,45,NA,1,0,1,0,0.4,"R",45,"R",2,1,0,1,2,4,1,3,5.16,36.13269,30.4786,533.9,41669,1064,62,6561.70401049666,4639.82540196115,4639.82540196115,2,0,25.7680437588702,-88.8352387158017,2017-08-11 09:43:06,0
226,225,25.96167,-88.91667,25.9872309055667,-88.9070732784744,NA,NA,48,NA,1,0,1,0,1.5,"R",35,"R",2,1,0,0,0,4,1,3,5.25,36.20589,30.5124,536.2,41887,1071,63,3614.29388575889,2073.07380691896,2073.07380691896,1,1,25.9872309055667,-88.9070732784744,2017-08-11 11:29:35,0
226,225,25.96167,-88.91667,25.9872309055667,-88.9070732784744,NA,NA,48,NA,1,0,1,0,1.5,"R",35,"R",2,1,0,0,0,4,1,3,5.25,36.20589,30.5124,536.2,41887,1071,63,3614.29388575889,2073.07380691896,2073.07380691896,2,0,25.9872309055667,-88.9070732784744,2017-08-11 11:29:35,0
227,226,26.15383,-89.026,26.1529824028996,-89.0432884981039,NA,NA,11,NA,1,0,1,0,4,"R",58,"L",1,1,0,0,0,3,1,3,3.36,35.58024,30.0558,535.3,42051,1073,63,1883.01887423712,1596.89057132341,1596.89057132341,1,1,26.1529824028996,-89.0432884981039,2017-08-11 12:51:00,0
227,226,26.15383,-89.026,26.1529824028996,-89.0432884981039,NA,NA,11,NA,1,0,1,0,4,"R",58,"L",1,1,0,0,0,3,1,3,3.36,35.58024,30.0558,535.3,42051,1073,63,1883.01887423712,1596.89057132341,1596.89057132341,2,0,26.1529824028996,-89.0432884981039,2017-08-11 12:51:00,0
228,227,26.4155,-89.15067,26.4334554810077,-89.1583177367855,NA,NA,34,15.6666666666667,1,0,1,0,1.5,"R",30,"R",2,1,0,0,0,3,1,3,3.95,35.0549,30.7071,535.1,42261,1075,63,3614.29388575889,1807.14694287944,1807.14694287944,1,1,26.4334554810077,-89.1583177367855,2017-08-11 14:35:22,0
228,227,26.4155,-89.15067,26.4334554810077,-89.1583177367855,NA,NA,34,15.6666666666667,1,0,1,0,1.5,"R",30,"R",2,1,0,0,0,3,1,3,3.95,35.0549,30.7071,535.1,42261,1075,63,3614.29388575889,1807.14694287944,1807.14694287944,2,0,26.4334554810077,-89.1583177367855,2017-08-11 14:35:22,0
229,227,26.4155,-89.15067,26.4334554810077,-89.1583177367855,NA,NA,22,55.6666666666667,1,0,1,0,1.5,"R",30,"R",2,1,0,0,0,3,1,3,3.95,35.0549,30.7071,535.1,42261,1075,63,3614.29388575889,1807.14694287944,1807.14694287944,1,1,26.4334554810077,-89.1583177367855,2017-08-11 14:35:22,0
229,227,26.4155,-89.15067,26.4334554810077,-89.1583177367855,NA,NA,22,55.6666666666667,1,0,1,0,1.5,"R",30,"R",2,1,0,0,0,3,1,3,3.95,35.0549,30.7071,535.1,42261,1075,63,3614.29388575889,1807.14694287944,1807.14694287944,2,0,26.4334554810077,-89.1583177367855,2017-08-11 14:35:22,0
230,228,26.411,-89.16333,26.480013820994,-89.13589688926,NA,NA,47,NA,0,0,1,0,0.2,"R",2,"R",2,1,0,0,0,3,1,3,3.01,35.03269,30.7595,535.3,42272,1076,63,8029.8477507366,280.237645098417,280.237645098417,1,0,26.480013820994,-89.13589688926,2017-08-11 14:40:08,0
230,228,26.411,-89.16333,26.480013820994,-89.13589688926,NA,NA,47,NA,0,0,1,0,0.2,"R",2,"R",2,1,0,0,0,3,1,3,3.01,35.03269,30.7595,535.3,42272,1076,63,8029.8477507366,280.237645098417,280.237645098417,2,0,26.480013820994,-89.13589688926,2017-08-11 14:40:08,0
231,229,26.64033,-89.27433,26.6475248064022,-89.2744875712697,NA,NA,54,NA,1,0,1,0,1.5,"R",15,"R",2,1,0,1,1,3,2,3,5.23,35.06677,30.9704,535.6,42510,1077,63,3614.29388575889,935.448092231994,935.448092231994,1,1,26.6475248064022,-89.2744875712697,2017-08-11 16:40:33,0
231,229,26.64033,-89.27433,26.6475248064022,-89.2744875712697,NA,NA,54,NA,1,0,1,0,1.5,"R",15,"R",2,1,0,1,1,3,2,3,5.23,35.06677,30.9704,535.6,42510,1077,63,3614.29388575889,935.448092231994,935.448092231994,2,0,26.6475248064022,-89.2744875712697,2017-08-11 16:40:33,0
232,230,26.82783,-89.3805,26.8531936147981,-89.3741153995095,NA,NA,54,NA,1,0,1,0,1.5,"R",38,"R",3,1,0,2,3,3,2,3,0.78,36.16548,30.8403,534.4,42683,1079,63,3614.29388575889,2225.18150596682,2225.18150596682,1,1,26.8531936147981,-89.3741153995095,2017-08-11 18:06:52,0
232,230,26.82783,-89.3805,26.8531936147981,-89.3741153995095,NA,NA,54,NA,1,0,1,0,1.5,"R",38,"R",3,1,0,2,3,3,2,3,0.78,36.16548,30.8403,534.4,42683,1079,63,3614.29388575889,2225.18150596682,2225.18150596682,2,0,26.8531936147981,-89.3741153995095,2017-08-11 18:06:52,0
233,231,26.878,-89.4285,26.8902614294925,-89.4514686077816,NA,NA,54,NA,1,0,1,0,2,"R",22,"L",1,1,0,1,3,3,2,3,4.29,36.23819,30.8403,535.3,42739,1081,63,3041.00144422782,1139.17919159505,1139.17919159505,1,1,26.8902614294925,-89.4514686077816,2017-08-11 18:33:27,0
233,231,26.878,-89.4285,26.8902614294925,-89.4514686077816,NA,NA,54,NA,1,0,1,0,2,"R",22,"L",1,1,0,1,3,3,2,3,4.29,36.23819,30.8403,535.3,42739,1081,63,3041.00144422782,1139.17919159505,1139.17919159505,2,0,26.8902614294925,-89.4514686077816,2017-08-11 18:33:27,0
234,232,26.9075,-89.45033,26.8980474355857,-89.4828217187899,NA,NA,11,NA,1,0,1,0,1.5,"R",69,"L",1,1,0,1,3,3,2,3,3.56,36.22458,30.7823,534,42765,1083,63,3614.29388575889,3374.23402735301,3374.23402735301,1,1,26.8980474355857,-89.4828217187899,2017-08-11 18:44:52,0
234,232,26.9075,-89.45033,26.8980474355857,-89.4828217187899,NA,NA,11,NA,1,0,1,0,1.5,"R",69,"L",1,1,0,1,3,3,2,3,3.56,36.22458,30.7823,534,42765,1083,63,3614.29388575889,3374.23402735301,3374.23402735301,2,0,26.8980474355857,-89.4828217187899,2017-08-11 18:44:52,0
235,233,26.99217,-89.4985,27.0566497180547,-89.499605908799,NA,NA,10,2,1,0,1,0,0.1,"R",20,"R",2,0,0,0,0,2,2,4,-9,-9,-9,-9,42873,1089,64,9292.01079232077,3178.05486297321,3178.05486297321,1,1,27.0566497180547,-89.499605908799,2017-08-12 07:03:31,0
235,233,26.99217,-89.4985,27.0566497180547,-89.499605908799,NA,NA,10,2,1,0,1,0,0.1,"R",20,"R",2,0,0,0,0,2,2,4,-9,-9,-9,-9,42873,1089,64,9292.01079232077,3178.05486297321,3178.05486297321,2,0,27.0566497180547,-89.499605908799,2017-08-12 07:03:31,0
236,234,26.99767,-89.5015,26.9842505468736,-89.4940450602415,NA,NA,39,6,0,0,1,0,10,"M",0,"L",2,0,0,0,0,2,2,4,-9,-9,-9,-9,42883,1090,64,10,0,0,1,0,26.9842505468736,-89.4940450602415,2017-08-12 07:07:47,0
236,234,26.99767,-89.5015,26.9842505468736,-89.4940450602415,NA,NA,39,6,0,0,1,0,10,"M",0,"L",2,0,0,0,0,2,2,4,-9,-9,-9,-9,42883,1090,64,10,0,0,2,0,26.9842505468736,-89.4940450602415,2017-08-12 07:07:47,0
237,235,27.00367,-89.505,27.0452564734911,-89.4972814829626,NA,NA,10,1,1,0,1,0,0.6,"R",29,"R",2,0,0,0,0,2,2,4,-9,-9,-9,-9,42894,1091,64,5645.01317340798,2736.75669288549,2736.75669288549,1,1,27.0452564734911,-89.4972814829626,2017-08-12 07:11:52,0
237,235,27.00367,-89.505,27.0452564734911,-89.4972814829626,NA,NA,10,1,1,0,1,0,0.6,"R",29,"R",2,0,0,0,0,2,2,4,-9,-9,-9,-9,42894,1091,64,5645.01317340798,2736.75669288549,2736.75669288549,2,0,27.0452564734911,-89.4972814829626,2017-08-12 07:11:52,0
238,236,27.04283,-89.52783,27.0945852931224,-89.4958339084361,NA,NA,10,2,1,0,1,0,0.3,"R",49,"R",2,0,0,0,0,2,1,4,5.35,34.29651,30.5447,541.9,42931,1095,64,7191.23948507149,5427.29733305973,5427.29733305973,1,1,27.0945852931224,-89.4958339084361,2017-08-12 07:27:47,0
238,236,27.04283,-89.52783,27.0945852931224,-89.4958339084361,NA,NA,10,2,1,0,1,0,0.3,"R",49,"R",2,0,0,0,0,2,1,4,5.35,34.29651,30.5447,541.9,42931,1095,64,7191.23948507149,5427.29733305973,5427.29733305973,2,0,27.0945852931224,-89.4958339084361,2017-08-12 07:27:47,0
239,237,27.10383,-89.54183,27.1114023864069,-89.5449379178086,NA,NA,39,18.5,1,0,1,0,4,"R",75,"R",2,0,0,0,0,2,1,4,6.49,33.37526,30.6303,541.9,42988,1095,64,1883.01887423712,1818.8565620154,1818.8565620154,1,1,27.1114023864069,-89.5449379178086,2017-08-12 07:54:37,0
239,237,27.10383,-89.54183,27.1114023864069,-89.5449379178086,NA,NA,39,18.5,1,0,1,0,4,"R",75,"R",2,0,0,0,0,2,1,4,6.49,33.37526,30.6303,541.9,42988,1095,64,1883.01887423712,1818.8565620154,1818.8565620154,2,0,27.1114023864069,-89.5449379178086,2017-08-12 07:54:37,0
240,238,27.13383,-89.5695,27.138450861206,-89.5683685709221,NA,NA,39,10,1,0,1,0,10,"R",46,"R",2,1,0,0,0,2,1,3,6.53,32.83617,30.4636,544.6,43047,1097,64,889.930388941963,640.16234829681,640.16234829681,1,1,27.138450861206,-89.5683685709221,2017-08-12 08:23:31,0
240,238,27.13383,-89.5695,27.138450861206,-89.5683685709221,NA,NA,39,10,1,0,1,0,10,"R",46,"R",2,1,0,0,0,2,1,3,6.53,32.83617,30.4636,544.6,43047,1097,64,889.930388941963,640.16234829681,640.16234829681,2,0,27.138450861206,-89.5683685709221,2017-08-12 08:23:31,0
241,239,27.221,-89.6,27.2426124496631,-89.6155990967728,NA,NA,39,34,1,0,1,0,3.2,"R",9,"R",2,1,0,1,2,2,2,3,6.19,32.9824,30.5482,539.4,43157,1099,64,2217.79191639914,346.939092012447,346.939092012447,1,1,27.2426124496631,-89.6155990967728,2017-08-12 09:16:52,0
241,239,27.221,-89.6,27.2426124496631,-89.6155990967728,NA,NA,39,34,1,0,1,0,3.2,"R",9,"R",2,1,0,1,2,2,2,3,6.19,32.9824,30.5482,539.4,43157,1099,64,2217.79191639914,346.939092012447,346.939092012447,2,0,27.2426124496631,-89.6155990967728,2017-08-12 09:16:52,0
242,240,27.30167,-89.661,27.2983501753352,-89.6583665814641,NA,NA,43,37.6666666666667,1,0,1,0,1.5,"R",10,"R",3,0,0,0,0,3,2,3,4.1,33.02516,30.949,535.8,43243,1103,64,3614.29388575889,627.615546814759,627.615546814759,1,1,27.2983501753352,-89.6583665814641,2017-08-12 09:58:13,0
242,240,27.30167,-89.661,27.2983501753352,-89.6583665814641,NA,NA,43,37.6666666666667,1,0,1,0,1.5,"R",10,"R",3,0,0,0,0,3,2,3,4.1,33.02516,30.949,535.8,43243,1103,64,3614.29388575889,627.615546814759,627.615546814759,2,0,27.2983501753352,-89.6583665814641,2017-08-12 09:58:13,0
243,241,27.33783,-89.68333,27.3634230107083,-89.7343168581316,NA,NA,10,1,1,0,1,0,0.4,"R",27,"L",3,0,0,0,0,3,2,3,5.69,32.90395,30.5562,537.9,43298,1105,64,6561.70401049666,2978.95128286837,2978.95128286837,1,1,27.3634230107083,-89.7343168581316,2017-08-12 10:23:49,0
243,241,27.33783,-89.68333,27.3634230107083,-89.7343168581316,NA,NA,10,1,1,0,1,0,0.4,"R",27,"L",3,0,0,0,0,3,2,3,5.69,32.90395,30.5562,537.9,43298,1105,64,6561.70401049666,2978.95128286837,2978.95128286837,2,0,27.3634230107083,-89.7343168581316,2017-08-12 10:23:49,0
244,242,27.37783,-89.71283,27.3815874179657,-89.7067012857813,NA,NA,23,9.33333333333333,1,0,1,0,1.5,"R",9,"R",3,0,0,0,0,3,2,3,7.98,32.71459,30.5249,536.6,43319,1107,64,3614.29388575889,565.400130516869,565.400130516869,1,1,27.3815874179657,-89.7067012857813,2017-08-12 10:32:17,0
244,242,27.37783,-89.71283,27.3815874179657,-89.7067012857813,NA,NA,23,9.33333333333333,1,0,1,0,1.5,"R",9,"R",3,0,0,0,0,3,2,3,7.98,32.71459,30.5249,536.6,43319,1107,64,3614.29388575889,565.400130516869,565.400130516869,2,0,27.3815874179657,-89.7067012857813,2017-08-12 10:32:17,0
245,243,27.64883,-89.87267,27.6235809684341,-89.9478975757264,NA,NA,45,NA,1,0,1,0,0.2,"R",78,"L",3,0,0,0,0,3,2,3,0.55,31.35562,30.5659,536.4,43578,1111,64,8029.8477507366,7854.37631164075,7854.37631164075,1,1,27.6235809684341,-89.9478975757264,2017-08-12 12:40:54,0
245,243,27.64883,-89.87267,27.6235809684341,-89.9478975757264,NA,NA,45,NA,1,0,1,0,0.2,"R",78,"L",3,0,0,0,0,3,2,3,0.55,31.35562,30.5659,536.4,43578,1111,64,8029.8477507366,7854.37631164075,7854.37631164075,2,0,27.6235809684341,-89.9478975757264,2017-08-12 12:40:54,0
246,244,28.1055,-90.23683,28.1133506135012,-90.2497677599513,NA,NA,40,38,1,0,1,0,1.2,"R",15,"L",2,1,0,1,1,3,4,3,1.84,27.28384,30.7092,537.7,44195,1128,65,4087.41299425025,1057.90032811149,1057.90032811149,1,1,28.1133506135012,-90.2497677599513,2017-08-12 17:45:51,0
246,244,28.1055,-90.23683,28.1133506135012,-90.2497677599513,NA,NA,40,38,1,0,1,0,1.2,"R",15,"L",2,1,0,1,1,3,4,3,1.84,27.28384,30.7092,537.7,44195,1128,65,4087.41299425025,1057.90032811149,1057.90032811149,2,0,28.1133506135012,-90.2497677599513,2017-08-12 17:45:51,0
247,245,28.08867,-90.25717,28.0728525097967,-90.2332171891807,NA,NA,45,NA,1,0,1,0,0.6,"R",32,"L",1,1,0,0,0,2,2,4,6.5,26.50653,30.5381,544.5,44411,1134,66,5645.01317340798,2991.40122743911,2991.40122743911,1,1,28.0728525097967,-90.2332171891807,2017-08-13 11:55:00,0
247,245,28.08867,-90.25717,28.0728525097967,-90.2332171891807,NA,NA,45,NA,1,0,1,0,0.6,"R",32,"L",1,1,0,0,0,2,2,4,6.5,26.50653,30.5381,544.5,44411,1134,66,5645.01317340798,2991.40122743911,2991.40122743911,2,0,28.0728525097967,-90.2332171891807,2017-08-13 11:55:00,0
248,246,27.98433,-90.3445,27.9869143923206,-90.3425929160123,NA,NA,36,NA,1,0,1,0,0.2,"R",19,"L",2,1,0,0,0,2,2,4,5.22,28.73872,30.8775,542.8,44492,1136,66,8029.8477507366,2614.26271277927,2614.26271277927,1,1,27.9869143923206,-90.3425929160123,2017-08-13 12:34:49,0
248,246,27.98433,-90.3445,27.9869143923206,-90.3425929160123,NA,NA,36,NA,1,0,1,0,0.2,"R",19,"L",2,1,0,0,0,2,2,4,5.22,28.73872,30.8775,542.8,44492,1136,66,8029.8477507366,2614.26271277927,2614.26271277927,2,0,27.9869143923206,-90.3425929160123,2017-08-13 12:34:49,0
249,247,27.72133,-90.693,27.7227293354503,-90.6917752182978,NA,NA,39,41,1,0,1,0,3,"R",44,"R",2,1,0,0,0,2,3,3,6.27,27.96955,31.133,542.6,44852,1140,66,2321.56131016353,1612.69199663885,1612.69199663885,1,1,27.7227293354503,-90.6917752182978,2017-08-13 15:34:14,0
249,247,27.72133,-90.693,27.7227293354503,-90.6917752182978,NA,NA,39,41,1,0,1,0,3,"R",44,"R",2,1,0,0,0,2,3,3,6.27,27.96955,31.133,542.6,44852,1140,66,2321.56131016353,1612.69199663885,1612.69199663885,2,0,27.7227293354503,-90.6917752182978,2017-08-13 15:34:14,0
250,248,27.616,-90.86683,27.6430826546099,-90.9131136464942,NA,NA,26,20,1,0,1,0,0.3,"R",39,"R",2,1,0,2,2,2,2,3,1.69,33.34591,31.1927,540.2,44989,1142,66,7191.23948507149,4525.59364487822,4525.59364487822,1,1,27.6430826546099,-90.9131136464942,2017-08-13 16:40:08,0
250,248,27.616,-90.86683,27.6430826546099,-90.9131136464942,NA,NA,26,20,1,0,1,0,0.3,"R",39,"R",2,1,0,2,2,2,2,3,1.69,33.34591,31.1927,540.2,44989,1142,66,7191.23948507149,4525.59364487822,4525.59364487822,2,0,27.6430826546099,-90.9131136464942,2017-08-13 16:40:08,0
251,249,27.5605,-90.93933,27.5501727400585,-90.9432263301887,NA,NA,48,NA,1,0,1,0,5,"R",27,"L",1,1,0,2,2,2,2,3,2.81,32.11187,30.8845,543.4,45077,1144,66,1585.84197347211,719.957190044551,719.957190044551,1,1,27.5501727400585,-90.9432263301887,2017-08-13 17:21:46,0
251,249,27.5605,-90.93933,27.5501727400585,-90.9432263301887,NA,NA,48,NA,1,0,1,0,5,"R",27,"L",1,1,0,2,2,2,2,3,2.81,32.11187,30.8845,543.4,45077,1144,66,1585.84197347211,719.957190044551,719.957190044551,2,0,27.5501727400585,-90.9432263301887,2017-08-13 17:21:46,0
252,250,27.54467,-90.9595,27.5517856899189,-91.0338152403415,NA,NA,54,NA,1,0,1,0,0.2,"R",39,"R",1,1,0,2,2,2,2,3,20.07,32.07081,30.8322,544,45094,1146,66,8029.8477507366,5053.34692656422,5053.34692656422,1,1,27.5517856899189,-91.0338152403415,2017-08-13 17:28:52,0
252,250,27.54467,-90.9595,27.5517856899189,-91.0338152403415,NA,NA,54,NA,1,0,1,0,0.2,"R",39,"R",1,1,0,2,2,2,2,3,20.07,32.07081,30.8322,544,45094,1146,66,8029.8477507366,5053.34692656422,5053.34692656422,2,0,27.5517856899189,-91.0338152403415,2017-08-13 17:28:52,0
253,251,27.45717,-91.07167,27.4716499692032,-91.0650703786634,NA,NA,17,NA,1,0,1,0,12,"R",90,"R",1,1,0,2,2,2,2,3,2.27,35.43579,30.8996,536,45190,1148,66,757.525994665698,757.525994665698,757.525994665698,1,1,27.4716499692032,-91.0650703786634,2017-08-13 18:16:17,0
253,251,27.45717,-91.07167,27.4716499692032,-91.0650703786634,NA,NA,17,NA,1,0,1,0,12,"R",90,"R",1,1,0,2,2,2,2,3,2.27,35.43579,30.8996,536,45190,1148,66,757.525994665698,757.525994665698,757.525994665698,2,0,27.4716499692032,-91.0650703786634,2017-08-13 18:16:17,0
254,252,27.39083,-91.1565,27.3979427693453,-91.1473385921817,NA,NA,45,NA,1,0,1,0,350,"M",6,"L",2,1,0,2,3,2,2,3,1.65,34.51603,31.1111,541.6,45269,1150,66,350,36.5849621436787,36.5849621436787,1,1,27.3979427693453,-91.1473385921817,2017-08-13 18:53:03,0
254,252,27.39083,-91.1565,27.3979427693453,-91.1473385921817,NA,NA,45,NA,1,0,1,0,350,"M",6,"L",2,1,0,2,3,2,2,3,1.65,34.51603,31.1111,541.6,45269,1150,66,350,36.5849621436787,36.5849621436787,2,0,27.3979427693453,-91.1473385921817,2017-08-13 18:53:03,0
255,253,27.8275,-92.162,27.8079351930024,-92.164036267519,27.8048731918138,-92.1817546258165,45,NA,1,1,3,0,5,"R",33,"L",3,1,0,0,0,3,1,3,7.85,36.09733,30.4258,535.6,45960,1158,67,1585.84197347211,1569.37601182119,863.711442118174,1,1,27.8079351930024,-92.164036267519,2017-08-14 12:29:45,0
255,253,27.8275,-92.162,27.8079351930024,-92.164036267519,27.8048731918138,-92.1817546258165,45,NA,1,1,3,0,0.6,"R",28,"L",3,1,0,0,0,3,1,3,9.41,36.22492,30.3979,535.8,45942,1157,67,4845.96035598812,1569.37601182119,2275.04058152421,2,1,27.8079351930024,-92.164036267519,2017-08-14 12:29:45,0
256,254,27.85083,-92.1735,NA,NA,27.8537750319984,-92.1647697773599,36,NA,0,1,2,0,6,"R",60,"R",3,1,0,0,0,3,1,3,7.42,36.101,30.6133,535,46002,1161,67,1125.94238799461,975.094711201049,975.094711201049,1,0,27.8537750319984,-92.1647697773599,2017-08-14 12:48:02,0
256,254,27.85083,-92.1735,NA,NA,27.8537750319984,-92.1647697773599,36,NA,0,1,2,0,6,"R",60,"R",3,1,0,0,0,3,1,3,7.42,36.101,30.6133,535,46002,1161,67,1125.94238799461,975.094711201049,975.094711201049,2,1,27.8537750319984,-92.1647697773599,2017-08-14 12:48:02,0
257,255,27.86833,-92.1825,27.9001456632667,-92.1111298073988,NA,NA,46,NA,1,0,1,0,0.2,"R",83,"R",3,1,0,0,0,3,1,3,9.2,36.07995,30.6325,535.3,46016,1163,67,8029.8477507366,7969.99448325934,7969.99448325934,1,1,27.9001456632667,-92.1111298073988,2017-08-14 12:52:50,0
257,255,27.86833,-92.1825,27.9001456632667,-92.1111298073988,NA,NA,46,NA,1,0,1,0,0.2,"R",83,"R",3,1,0,0,0,3,1,3,9.2,36.07995,30.6325,535.3,46016,1163,67,8029.8477507366,7969.99448325934,7969.99448325934,2,0,27.9001456632667,-92.1111298073988,2017-08-14 12:52:50,0
258,256,28.0715,-92.29117,28.0640534400254,-92.2891551935134,28.0628665635393,-92.289516386355,36,NA,1,1,3,0,5,"R",5,"R",3,1,0,0,0,3,2,3,7.45,31.14862,31.0743,537.9,46188,1167,67,1585.84197347211,103.293747973739,138.215235078373,1,1,28.0640534400254,-92.2891551935134,2017-08-14 14:15:47,0
258,256,28.0715,-92.29117,28.0640534400254,-92.2891551935134,28.0628665635393,-92.289516386355,36,NA,1,1,3,0,5,"R",3,"R",3,1,0,0,0,3,2,3,8.07,31.00039,31.0755,537.9,46191,1168,67,1306.41084595304,103.293747973739,68.3722608691055,2,1,28.0640534400254,-92.2891551935134,2017-08-14 14:15:47,0
259,257,27.93333,-92.35783,NA,NA,27.9296969522294,-92.3486904659544,54,NA,0,1,2,0,4,"R",46,"L",4,1,0,0,0,3,2,3,6.49,36.18302,30.7141,535.5,46336,1175,67,1556.96761027156,1119.98876990649,1119.98876990649,1,0,27.9296969522294,-92.3486904659544,2017-08-14 15:25:04,0
259,257,27.93333,-92.35783,NA,NA,27.9296969522294,-92.3486904659544,54,NA,0,1,2,0,4,"R",46,"L",4,1,0,0,0,3,2,3,6.49,36.18302,30.7141,535.5,46336,1175,67,1556.96761027156,1119.98876990649,1119.98876990649,2,1,27.9296969522294,-92.3486904659544,2017-08-14 15:25:04,0
260,258,27.72533,-92.457,27.7208484695264,-92.4447573857508,27.7023322334,-92.449533171,38,NA,1,1,3,1,1,"R",23,"L",4,1,0,2,2,3,2,2,8.96,36.28481,30.7556,539.1,46499,1177,67,4487.87812245535,1685.9376792427,1753.5536833093,1,1,27.7208484695264,-92.4447573857508,2017-08-14 16:44:55,0
260,258,27.72533,-92.457,27.7208484695264,-92.4447573857508,27.7023322334,-92.449533171,38,NA,1,1,3,1,3,"R",57,"L",4,1,0,2,2,3,2,2,9.48,36.0427,30.9839,541.3,46550,1181,67,1929.62736148076,1685.9376792427,1618.3216751761,2,1,27.7208484695264,-92.4447573857508,2017-08-14 16:44:55,0
261,259,27.72433,-92.4575,NA,NA,27.6883624244972,-92.4969329801853,45,NA,0,1,2,0,0.2,"R",11,"R",4,1,0,2,2,3,2,2,9.77,36.24192,30.9735,539.9,46528,1178,67,7013.22524874441,1338.18646406234,1338.18646406234,1,0,27.6883624244972,-92.4969329801853,2017-08-14 16:57:36,0
261,259,27.72433,-92.4575,NA,NA,27.6883624244972,-92.4969329801853,45,NA,0,1,2,0,0.2,"R",11,"R",4,1,0,2,2,3,2,2,9.77,36.24192,30.9735,539.9,46528,1178,67,7013.22524874441,1338.18646406234,1338.18646406234,2,1,27.6883624244972,-92.4969329801853,2017-08-14 16:57:36,0
263,261,27.457,-92.56867,NA,NA,27.4131798805372,-92.5985720534154,10,1,0,1,2,0,0.2,"R",6,"R",4,1,0,2,3,4,2,2,9.71,36.03092,30.9762,541.5,46751,1183,67,7013.22524874441,733.08165780116,733.08165780116,1,0,27.4131798805372,-92.5985720534154,2017-08-14 18:45:13,0
263,261,27.457,-92.56867,NA,NA,27.4131798805372,-92.5985720534154,10,1,0,1,2,0,0.2,"R",6,"R",4,1,0,2,3,4,2,2,9.71,36.03092,30.9762,541.5,46751,1183,67,7013.22524874441,733.08165780116,733.08165780116,2,1,27.4131798805372,-92.5985720534154,2017-08-14 18:45:13,0
264,262,27.455,-92.5695,27.4175542059759,-92.5165740032535,NA,NA,10,3,1,0,1,0,0.3,"R",64,"L",4,1,0,2,3,4,2,2,11.61,36.03105,30.978,541.7,46754,1184,67,7191.23948507149,6463.44323469374,6463.44323469374,1,1,27.4175542059759,-92.5165740032535,2017-08-14 18:45:43,0
264,262,27.455,-92.5695,27.4175542059759,-92.5165740032535,NA,NA,10,3,1,0,1,0,0.3,"R",64,"L",4,1,0,2,3,4,2,2,11.61,36.03105,30.978,541.7,46754,1184,67,7191.23948507149,6463.44323469374,6463.44323469374,2,0,27.4175542059759,-92.5165740032535,2017-08-14 18:45:43,0
265,263,27.44233,-92.57517,27.4129558565399,-92.5979491163551,27.4208364221803,-92.5937391059576,10,1,1,1,3,0,1,"R",10,"R",4,1,0,2,3,4,2,2,9.2,36.01485,31.0073,533.2,46777,1188,67,4487.87812245535,753.569485495388,779.311857555656,1,1,27.4129558565399,-92.5979491163551,2017-08-14 18:53:53,0
265,263,27.44233,-92.57517,27.4129558565399,-92.5979491163551,27.4208364221803,-92.5937391059576,10,1,1,1,3,0,1,"R",11,"R",4,1,0,2,3,4,2,2,8.85,36.02379,31.0011,540,46772,1187,67,3814.42767935975,753.569485495388,727.82711343512,2,1,27.4129558565399,-92.5979491163551,2017-08-14 18:53:53,0
266,264,26.90683,-92.8105,26.91068074117,-92.8025035253524,26.9141043245261,-92.8087611265214,38,NA,1,1,3,0,4.5,"R",15,"L",5,2,0,2,2,5,2,0,16.05,35.75738,30.3268,534.5,47269,1198,69,1721.48363845584,373.706487742494,445.552751464753,1,1,26.91068074117,-92.8025035253524,2017-08-15 10:27:22,0
